order_id,order_ts,order_dt_local,customer_id,store_id,channel,payment_method,coupon_code,shipping_fee,currency
1887,2025-08-09T03:07:53,2025-08-09,1588,34,Retail,AFTERPAY,,9.42,AUD
1888,2025-08-09T02:08:25,2025-08-09,396,49,Retail,CARD,,8.44,AUD
1889,2025-08-09T18:53:14,2025-08-09,1171,85,Retail,CASH,COUPON525,16.23,AUD
1890,2025-08-09T18:14:23,2025-08-09,1557,20,Retail,CASH,,7.08,AUD
1891,2025-08-09T00:24:46,2025-08-09,1160,87,Retail,CASH,,16.14,AUD
1892,2025-08-09T23:31:22,2025-08-09,747,7,Retail,AFTERPAY,,16.95,AUD
1893,2025-08-09T06:52:23,2025-08-09,637,39,Retail,AFTERPAY,,11.72,AUD
1894,2025-08-09T00:59:14,2025-08-09,1126,19,Retail,CARD,,10.54,AUD
1895,2025-08-09T18:09:30,2025-08-09,1564,9,Retail,CARD,COUPON824,9.38,AUD
1896,2025-08-09T08:28:54,2025-08-09,704,36,Retail,PAYPAL,,11.49,AUD
1897,2025-08-09T09:11:39,2025-08-09,451,65,Retail,PAYPAL,,3.48,AUD
1898,2025-08-09T15:10:06,2025-08-09,145,87,Retail,AFTERPAY,COUPON563,14.50,AUD
1899,2025-08-09T18:09:51,2025-08-09,364,9,Retail,CASH,,19.22,AUD
1900,2025-08-09T11:38:51,2025-08-09,267,47,Retail,PAYPAL,,8.87,AUD
1901,2025-08-09T07:40:55,2025-08-09,1543,97,Retail,AFTERPAY,,10.76,AUD
1902,2025-08-09T06:35:17,2025-08-09,721,52,Retail,PAYPAL,,17.21,AUD
1903,2025-08-09T10:18:01,2025-08-09,913,27,Retail,AFTERPAY,,13.64,AUD
1904,2025-08-09T05:02:02,2025-08-09,618,43,Retail,CASH,,7.58,AUD
1905,2025-08-09T07:37:54,2025-08-09,833,85,Retail,CARD,,8.59,AUD
1906,2025-08-09T23:19:05,2025-08-09,188,81,Retail,PAYPAL,,11.09,AUD
1907,2025-08-09T12:27:10,2025-08-09,1266,96,Retail,CASH,,9.52,AUD
1908,2025-08-09T20:26:26,2025-08-09,928,59,Retail,CARD,,10.98,AUD
1909,2025-08-09T17:02:28,2025-08-09,962,49,Retail,PAYPAL,,17.03,AUD
1910,2025-08-09T00:45:46,2025-08-09,322,52,Retail,CARD,,12.72,AUD
1911,2025-08-09T09:20:46,2025-08-09,414,2,Retail,CASH,,8.03,AUD
1912,2025-08-09T07:14:39,2025-08-09,908,84,Retail,CARD,,11.52,AUD
1913,2025-08-09T09:07:19,2025-08-09,1258,57,Retail,AFTERPAY,,8.99,AUD
1914,2025-08-09T11:14:56,2025-08-09,269,37,Retail,AFTERPAY,COUPON138,13.89,AUD
1915,2025-08-09T04:53:38,2025-08-09,934,32,Retail,CARD,,6.80,AUD
1916,2025-08-09T15:44:08,2025-08-09,1233,75,Retail,AFTERPAY,,8.16,AUD
1917,2025-08-09T15:57:15,2025-08-09,1269,87,Retail,AFTERPAY,,14.71,AUD
1918,2025-08-09T23:05:03,2025-08-09,232,60,Retail,PAYPAL,,19.09,AUD
1919,2025-08-09T13:11:14,2025-08-09,474,49,Retail,CARD,,21.28,AUD
1920,2025-08-09T00:46:32,2025-08-09,1441,73,Retail,CARD,,19.89,AUD
1921,2025-08-09T21:44:47,2025-08-09,1273,32,Retail,CASH,,11.39,AUD
1922,2025-08-09T15:54:07,2025-08-09,1492,68,Retail,CASH,COUPON407,10.91,AUD
1923,2025-08-09T09:55:41,2025-08-09,731,84,Retail,PAYPAL,,13.25,AUD
1924,2025-08-09T02:33:50,2025-08-09,1063,95,Retail,CASH,,6.96,AUD
1925,2025-08-09T03:13:09,2025-08-09,499,94,Retail,PAYPAL,COUPON465,11.73,AUD
1926,2025-08-09T05:14:04,2025-08-09,583,6,Retail,PAYPAL,,6.69,AUD
1927,2025-08-09T20:33:08,2025-08-09,980,55,Retail,AFTERPAY,,14.13,AUD
1928,2025-08-09T03:08:36,2025-08-09,560,70,Retail,PAYPAL,,13.35,AUD
1929,2025-08-09T09:39:43,2025-08-09,45,56,Retail,CARD,,0.49,AUD
1930,2025-08-09T14:26:52,2025-08-09,1315,9999999998,Retail,CASH,,5.61,AUD
1931,2025-08-09T06:13:06,2025-08-09,283,45,Retail,CARD,,10.81,AUD
1932,2025-08-09T06:30:04,2025-08-09,1492,23,Retail,AFTERPAY,,6.06,AUD
1933,2025-08-09T08:59:03,2025-08-09,1207,98,Retail,AFTERPAY,,5.15,AUD
1934,2025-08-09T16:06:00,2025-08-09,1190,8,Retail,CARD,,10.18,AUD
1935,2025-08-09T19:49:59,2025-08-09,1559,15,Retail,PAYPAL,,15.15,AUD
1936,2025-08-09T08:59:16,2025-08-09,1440,6,Retail,CARD,,11.33,AUD
1937,2025-08-09T19:29:09,2025-08-09,1480,33,Retail,AFTERPAY,,11.38,AUD
1938,2025-08-09T03:35:22,2025-08-09,9999999999,86,Retail,PAYPAL,,9.93,AUD
1939,2025-08-09T15:24:37,2025-08-09,287,29,Retail,AFTERPAY,,7.45,AUD
1940,2025-08-09T05:16:02,2025-08-09,912,51,Retail,CARD,,13.71,AUD
1941,2025-08-09T07:54:58,2025-08-09,639,43,Retail,PAYPAL,,4.92,AUD
1942,2025-08-09T15:12:34,2025-08-09,1436,20,Retail,AFTERPAY,,7.98,AUD
1943,2025-08-09T21:17:38,2025-08-09,809,9999999998,Retail,CASH,,16.17,AUD
1944,2025-08-09T19:25:59,2025-08-09,152,47,Retail,PAYPAL,,20.06,AUD
1945,2025-08-09T01:04:07,2025-08-09,1267,71,Retail,CARD,,20.25,AUD
1946,2025-08-09T23:55:37,2025-08-09,42,78,Retail,CARD,,15.59,AUD
1947,2025-08-09T08:13:23,2025-08-09,254,79,Retail,CARD,,18.18,AUD
1948,2025-08-09T14:49:22,2025-08-09,681,10,Retail,PAYPAL,,6.91,AUD
1949,2025-08-09T10:48:06,2025-08-09,762,62,Retail,CASH,,4.53,AUD
1950,2025-08-09T18:44:55,2025-08-09,549,57,Retail,CASH,COUPON275,10.83,AUD
1951,2025-08-09T16:42:39,2025-08-09,978,61,Retail,CASH,,8.20,AUD
1952,2025-08-09T04:05:26,2025-08-09,1596,39,Retail,CARD,,9.97,AUD
1953,2025-08-09T13:42:02,2025-08-09,1191,72,Retail,PAYPAL,,17.78,AUD
1954,2025-08-09T10:17:16,2025-08-09,1564,86,Retail,CARD,,9.93,AUD
1955,2025-08-09T15:00:08,2025-08-09,463,86,Retail,CASH,,2.73,AUD
1956,2025-08-09T22:33:46,2025-08-09,219,9999999998,Retail,CARD,,9.94,AUD
1957,2025-08-09T06:41:31,2025-08-09,1032,23,Retail,PAYPAL,,2.19,AUD
1958,2025-08-09T02:10:54,2025-08-09,812,15,Retail,PAYPAL,,14.95,AUD
1959,2025-08-09T13:36:52,2025-08-09,1188,24,Retail,CASH,,5.65,AUD
1960,2025-08-09T03:36:42,2025-08-09,957,52,Retail,PAYPAL,,0.00,AUD
1961,2025-08-09T05:18:12,2025-08-09,1054,59,Retail,PAYPAL,,0.00,AUD
1962,2025-08-09T02:56:01,2025-08-09,1517,76,Retail,CARD,,8.14,AUD
1963,2025-08-09T21:53:16,2025-08-09,449,70,Retail,AFTERPAY,,14.16,AUD
1964,2025-08-09T06:03:59,2025-08-09,215,73,Retail,CASH,,7.52,AUD
1965,2025-08-09T04:34:10,2025-08-09,1364,66,Retail,AFTERPAY,COUPON367,8.66,AUD
1966,2025-08-09T03:35:56,2025-08-09,866,24,Retail,CASH,COUPON844,15.91,AUD
1967,2025-08-09T22:27:30,2025-08-09,1277,48,Retail,AFTERPAY,,7.92,AUD
1968,2025-08-09T08:13:28,2025-08-09,1138,39,Retail,AFTERPAY,,11.49,AUD
1969,2025-08-09T21:37:03,2025-08-09,160,58,Retail,CARD,,15.71,AUD
1970,2025-08-09T03:44:06,2025-08-09,9999999999,12,Retail,CASH,,10.40,AUD
1971,2025-08-09T23:00:40,2025-08-09,1555,28,Retail,CASH,,19.33,AUD
1972,2025-08-09T03:50:14,2025-08-09,1296,9999999998,Retail,AFTERPAY,,17.73,AUD
1973,2025-08-09T05:54:49,2025-08-09,979,38,Retail,AFTERPAY,,10.80,AUD
1974,2025-08-09T20:01:03,2025-08-09,834,37,Retail,PAYPAL,,11.20,AUD
1975,2025-08-09T23:16:21,2025-08-09,1107,57,Retail,PAYPAL,,12.33,AUD
1976,2025-08-09T07:17:09,2025-08-09,927,76,Retail,CASH,,8.35,AUD
1977,2025-08-09T18:19:35,2025-08-09,900,55,Retail,CASH,,17.22,AUD
1978,2025-08-09T23:16:36,2025-08-09,1577,59,Retail,AFTERPAY,,4.54,AUD
1979,2025-08-09T20:23:32,2025-08-09,339,81,Retail,AFTERPAY,,9.85,AUD
1980,2025-08-09T03:35:34,2025-08-09,1530,89,Retail,PAYPAL,,14.38,AUD
1981,2025-08-09T23:22:38,2025-08-09,864,13,Retail,PAYPAL,,10.52,AUD
1982,2025-08-09T06:38:18,2025-08-09,1381,99,Retail,AFTERPAY,,8.03,AUD
1983,2025-08-09T02:23:36,2025-08-09,1303,56,Retail,CARD,,10.35,AUD
1984,2025-08-09T13:24:44,2025-08-09,916,58,Retail,PAYPAL,,13.38,AUD
1985,2025-08-09T22:42:09,2025-08-09,100,13,Retail,AFTERPAY,,12.81,AUD
1986,2025-08-09T11:44:26,2025-08-09,405,91,Retail,AFTERPAY,,18.33,AUD
1987,2025-08-09T23:15:31,2025-08-09,915,1,Retail,PAYPAL,,14.66,AUD
1988,2025-08-09T02:02:26,2025-08-09,182,29,Retail,PAYPAL,COUPON136,12.57,AUD
1989,2025-08-09T19:39:05,2025-08-09,281,86,Retail,CARD,COUPON523,17.33,AUD
1990,2025-08-09T13:12:11,2025-08-09,1507,22,Retail,CASH,,16.57,AUD
1991,2025-08-09T16:02:09,2025-08-09,305,24,Retail,CARD,,11.74,AUD
1992,2025-08-09T16:44:22,2025-08-09,464,59,Retail,CASH,,7.91,AUD
1993,2025-08-09T08:51:48,2025-08-09,677,99,Retail,CARD,COUPON680,9.76,AUD
1994,2025-08-09T17:52:50,2025-08-09,743,54,Retail,AFTERPAY,,10.30,AUD
1995,2025-08-09T02:07:39,2025-08-09,952,99,Retail,CARD,,8.42,AUD
1996,2025-08-09T16:54:43,2025-08-09,1082,36,Retail,CARD,,11.50,AUD
1997,2025-08-09T11:56:02,2025-08-09,964,65,Retail,PAYPAL,COUPON615,14.42,AUD
1998,2025-08-09T10:34:41,2025-08-09,1064,54,Retail,PAYPAL,,9.17,AUD
1999,2025-08-09T07:40:02,2025-08-09,109,40,Retail,CARD,,12.04,AUD
2000,2025-08-09T07:14:43,2025-08-09,926,56,Retail,CARD,,14.10,AUD
2001,2025-08-09T03:46:47,2025-08-09,41,9,Retail,CASH,,19.97,AUD
2002,2025-08-09T10:41:23,2025-08-09,1352,47,Retail,PAYPAL,,11.67,AUD
2003,2025-08-09T06:55:59,2025-08-09,433,53,Retail,AFTERPAY,,8.63,AUD
2004,2025-08-09T10:49:54,2025-08-09,1059,44,Retail,CARD,,8.11,AUD
2005,2025-08-09T21:59:47,2025-08-09,232,83,Retail,AFTERPAY,COUPON263,8.86,AUD
2006,2025-08-09T17:54:48,2025-08-09,1338,71,Retail,AFTERPAY,,15.04,AUD
2007,2025-08-09T06:12:43,2025-08-09,1533,61,Retail,CASH,COUPON238,14.03,AUD
2008,2025-08-09T16:46:24,2025-08-09,796,57,Retail,PAYPAL,,5.16,AUD
2009,2025-08-09T01:43:37,2025-08-09,928,33,Retail,PAYPAL,,5.63,AUD
2010,2025-08-09T05:39:22,2025-08-09,1137,13,Retail,CARD,,16.00,AUD
2011,2025-08-09T04:51:42,2025-08-09,1358,92,Retail,AFTERPAY,,14.62,AUD
2012,2025-08-09T06:16:36,2025-08-09,924,1,Retail,CASH,,21.36,AUD
2013,2025-08-09T03:27:12,2025-08-09,1330,71,Retail,AFTERPAY,,13.73,AUD
2014,2025-08-09T14:16:59,2025-08-09,91,57,Retail,CARD,,16.01,AUD
2015,2025-08-09T03:21:53,2025-08-09,821,77,Retail,PAYPAL,,8.85,AUD
2016,2025-08-09T17:49:49,2025-08-09,805,96,Retail,AFTERPAY,,20.64,AUD
2017,2025-08-09T12:44:23,2025-08-09,486,77,Retail,AFTERPAY,,5.58,AUD
2018,2025-08-09T17:30:08,2025-08-09,656,11,Retail,CASH,,6.09,AUD
2019,2025-08-09T23:16:09,2025-08-09,78,25,Retail,CARD,,5.54,AUD
2020,2025-08-09T09:26:34,2025-08-09,823,45,Retail,CARD,,13.64,AUD
2021,2025-08-09T00:50:42,2025-08-09,1254,34,Retail,PAYPAL,,12.20,AUD
2022,2025-08-09T11:05:03,2025-08-09,422,41,Retail,CARD,COUPON649,7.83,AUD
2023,2025-08-09T14:04:29,2025-08-09,1327,31,Retail,AFTERPAY,,4.26,AUD
2024,2025-08-09T23:31:59,2025-08-09,1426,88,Retail,AFTERPAY,,6.22,AUD
2025,2025-08-09T05:07:48,2025-08-09,360,62,Retail,CARD,,2.04,AUD
2026,2025-08-09T20:11:56,2025-08-09,1138,19,Retail,CARD,,9.27,AUD
2027,2025-08-09T00:26:05,2025-08-09,318,95,Retail,CARD,,19.09,AUD
2028,2025-08-09T15:50:12,2025-08-09,541,96,Retail,AFTERPAY,,19.05,AUD
2029,2025-08-09T01:57:53,2025-08-09,95,80,Retail,CASH,,6.98,AUD
2030,2025-08-09T22:56:29,2025-08-09,42,87,Retail,PAYPAL,,14.60,AUD
2031,2025-08-09T22:41:33,2025-08-09,1563,1,Retail,CARD,,8.45,AUD
2032,2025-08-09T02:27:58,2025-08-09,686,9,Retail,CASH,,6.52,AUD
2033,2025-08-09T10:08:47,2025-08-09,241,2,Retail,CARD,,6.95,AUD
2034,2025-08-09T18:01:18,2025-08-09,897,83,Retail,CASH,,15.45,AUD
2035,2025-08-09T04:23:05,2025-08-09,419,19,Retail,CASH,,5.51,AUD
2036,2025-08-09T00:07:35,2025-08-09,1178,28,Retail,CARD,,6.59,AUD
2037,2025-08-09T03:35:52,2025-08-09,889,46,Retail,AFTERPAY,,17.40,AUD
2038,2025-08-09T12:50:49,2025-08-09,1259,47,Retail,CASH,,15.12,AUD
2039,2025-08-09T00:13:40,2025-08-09,535,38,Retail,CARD,COUPON818,5.05,AUD
2040,2025-08-09T21:52:08,2025-08-09,938,68,Retail,CARD,,6.99,AUD
2041,2025-08-09T11:35:51,2025-08-09,9999999999,94,Retail,AFTERPAY,,8.24,AUD
2042,2025-08-09T18:56:30,2025-08-09,542,30,Retail,CASH,,0.96,AUD
2043,2025-08-09T05:41:04,2025-08-09,1573,95,Retail,CARD,,11.70,AUD
2044,2025-08-09T20:23:09,2025-08-09,20,74,Retail,PAYPAL,,21.98,AUD
2045,2025-08-09T22:39:36,2025-08-09,407,34,Retail,CASH,,14.63,AUD
2046,2025-08-09T19:40:52,2025-08-09,1347,8,Retail,CARD,,17.17,AUD
2047,2025-08-09T13:45:30,2025-08-09,134,67,Retail,AFTERPAY,,13.70,AUD
2048,2025-08-09T04:27:43,2025-08-09,886,71,Retail,AFTERPAY,,3.91,AUD
2049,2025-08-09T04:20:29,2025-08-09,643,24,Retail,PAYPAL,,14.72,AUD
2050,2025-08-09T02:42:35,2025-08-09,1238,36,Retail,AFTERPAY,,17.81,AUD
2051,2025-08-09T04:24:36,2025-08-09,1262,30,Retail,CARD,,7.61,AUD
2052,2025-08-09T02:23:05,2025-08-09,925,8,Retail,AFTERPAY,,8.04,AUD
2053,2025-08-09T19:55:47,2025-08-09,370,70,Retail,PAYPAL,,16.85,AUD
2054,2025-08-09T13:46:52,2025-08-09,262,20,Retail,AFTERPAY,,11.28,AUD
2055,2025-08-09T07:58:03,2025-08-09,482,53,Retail,CASH,,15.01,AUD
2056,2025-08-09T10:53:24,2025-08-09,44,39,Retail,CARD,,21.97,AUD
2057,2025-08-09T18:17:43,2025-08-09,1103,15,Retail,AFTERPAY,,21.81,AUD
2058,2025-08-09T05:40:53,2025-08-09,192,21,Retail,PAYPAL,,3.83,AUD
2059,2025-08-09T12:14:57,2025-08-09,724,40,Retail,PAYPAL,,9.38,AUD
2060,2025-08-09T12:49:37,2025-08-09,5,49,Retail,CARD,,3.85,AUD
2061,2025-08-09T19:57:43,2025-08-09,477,78,Retail,PAYPAL,,11.24,AUD
2062,2025-08-09T09:59:34,2025-08-09,376,47,Retail,CASH,,20.93,AUD
2063,2025-08-09T12:56:37,2025-08-09,813,72,Retail,CARD,,4.70,AUD
2064,2025-08-09T20:11:55,2025-08-09,1419,59,Retail,AFTERPAY,,18.48,AUD
2065,2025-08-09T22:33:16,2025-08-09,283,53,Retail,CARD,,15.01,AUD
2066,2025-08-09T13:12:56,2025-08-09,1162,69,Retail,AFTERPAY,,9.73,AUD
2067,2025-08-09T23:01:18,2025-08-09,998,97,Retail,CARD,,18.09,AUD
2068,2025-08-09T12:49:08,2025-08-09,567,28,Retail,CASH,,15.38,AUD
2069,2025-08-09T20:51:15,2025-08-09,1039,67,Retail,CARD,,16.28,AUD
2070,2025-08-09T14:54:22,2025-08-09,1438,38,Retail,AFTERPAY,,6.77,AUD
2071,2025-08-09T11:08:48,2025-08-09,1495,5,Retail,CARD,,8.08,AUD
2072,2025-08-09T03:00:46,2025-08-09,1526,29,Retail,CARD,,8.58,AUD
2073,2025-08-09T16:35:42,2025-08-09,1548,67,Retail,CASH,,5.36,AUD
2074,2025-08-09T04:53:40,2025-08-09,191,55,Retail,CARD,,21.74,AUD
2075,2025-08-09T22:01:31,2025-08-09,925,48,Retail,AFTERPAY,COUPON708,8.84,AUD
2076,2025-08-09T21:40:58,2025-08-09,355,38,Retail,CARD,,15.39,AUD
2077,2025-08-09T09:55:06,2025-08-09,542,68,Retail,PAYPAL,,17.01,AUD
2078,2025-08-09T16:45:13,2025-08-09,845,67,Retail,CASH,COUPON443,7.54,AUD
2079,2025-08-09T03:56:53,2025-08-09,925,47,Retail,CASH,,6.72,AUD
2080,2025-08-09T12:37:55,2025-08-09,1400,70,Retail,PAYPAL,,2.99,AUD
2081,2025-08-09T08:38:14,2025-08-09,195,30,Retail,CARD,COUPON891,11.95,AUD
2082,2025-08-09T12:26:18,2025-08-09,1564,92,Retail,CASH,,13.60,AUD
2083,2025-08-09T13:58:18,2025-08-09,1147,19,Retail,CARD,,5.35,AUD
2084,2025-08-09T11:46:08,2025-08-09,839,13,Retail,PAYPAL,,17.93,AUD
2085,2025-08-09T15:34:14,2025-08-09,1548,66,Retail,PAYPAL,,15.22,AUD
2086,2025-08-09T18:18:03,2025-08-09,104,80,Retail,PAYPAL,,5.76,AUD
2087,2025-08-09T18:59:34,2025-08-09,165,84,Retail,PAYPAL,,6.71,AUD
2088,2025-08-09T18:43:32,2025-08-09,1436,77,Retail,CASH,,11.70,AUD
2089,2025-08-09T13:35:54,2025-08-09,1544,70,Retail,CARD,,7.90,AUD
2090,2025-08-09T23:18:49,2025-08-09,821,20,Retail,CARD,,10.64,AUD
2091,2025-08-09T05:19:26,2025-08-09,830,26,Retail,AFTERPAY,,8.41,AUD
2092,2025-08-09T22:46:43,2025-08-09,349,82,Retail,CARD,,19.22,AUD
2093,2025-08-09T06:00:18,2025-08-09,1319,39,Retail,AFTERPAY,,5.68,AUD
2094,2025-08-09T23:11:57,2025-08-09,135,95,Retail,AFTERPAY,,14.97,AUD
2095,2025-08-09T08:40:11,2025-08-09,1118,13,Retail,PAYPAL,,15.04,AUD
2096,2025-08-09T09:47:04,2025-08-09,1300,70,Retail,CARD,COUPON955,7.78,AUD
2097,2025-08-09T07:32:44,2025-08-09,535,48,Retail,CARD,,7.10,AUD
2098,2025-08-09T16:28:29,2025-08-09,1409,38,Retail,CARD,,1.92,AUD
2099,2025-08-09T13:18:16,2025-08-09,249,84,Retail,CARD,,11.17,AUD
2100,2025-08-09T05:29:39,2025-08-09,1275,10,Retail,CARD,,14.34,AUD
2101,2025-08-09T11:50:44,2025-08-09,527,94,Retail,PAYPAL,,7.31,AUD
2102,2025-08-09T02:18:41,2025-08-09,1151,95,Retail,CASH,,12.54,AUD
2103,2025-08-09T08:04:05,2025-08-09,714,52,Retail,CASH,,13.09,AUD
2104,2025-08-09T08:30:31,2025-08-09,32,5,Retail,CARD,,5.67,AUD
2105,2025-08-09T10:36:34,2025-08-09,1252,79,Retail,AFTERPAY,,14.65,AUD
2106,2025-08-09T20:34:38,2025-08-09,22,14,Retail,AFTERPAY,,14.50,AUD
2107,2025-08-09T22:54:03,2025-08-09,776,88,Retail,CASH,COUPON543,13.71,AUD
2108,2025-08-09T16:52:59,2025-08-09,928,75,Retail,CASH,,16.52,AUD
2109,2025-08-09T09:15:25,2025-08-09,479,56,Retail,CARD,,15.74,AUD
2110,2025-08-09T07:54:04,2025-08-09,992,92,Retail,AFTERPAY,COUPON256,16.36,AUD
2111,2025-08-09T19:04:29,2025-08-09,1305,90,Retail,AFTERPAY,,11.10,AUD
2112,2025-08-09T03:23:42,2025-08-09,1398,29,Retail,CARD,,6.83,AUD
2113,2025-08-09T22:43:47,2025-08-09,1247,33,Retail,PAYPAL,,18.15,AUD
2114,2025-08-09T11:02:29,2025-08-09,594,73,Retail,CARD,,15.45,AUD
2115,2025-08-09T07:58:02,2025-08-09,1504,76,Retail,CARD,,11.24,AUD
